x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
144.5538826,190.2195282,4.3477E-07,155.3605843,183.3285828,-0.019027343,159.5928612,170.2998505,-0.026772812,149.4199677,159.5289612,-0.031286966,139.7265816,155.3014069,-0.035326354,159.6304665,153.7160492,-0.021363063,169.1281929,139.3577881,-0.032996286,174.4460106,129.0960388,-0.041927375,177.6020393,120.5308075,-0.048545394,148.6996994,149.8372192,-0.020512374,150.9194641,131.2795105,-0.029563788,152.1987762,119.4750519,-0.037896749,152.2786903,109.557724,-0.043281805,139.3797226,151.464035,-0.021247147,135.0106888,134.6164703,-0.033060636,133.0883789,123.4647675,-0.043710172,131.0270805,114.191658,-0.049971748,131.4245338,157.3473053,-0.023086257,123.0199127,145.9598083,-0.036824171,117.8095093,138.6003418,-0.043641161,113.382534,131.9870148,-0.046717986,four
301.4755554,397.2362674,9.67103E-08,295.6928787,389.6830613,-0.006126889,293.2418289,381.4622523,-0.010019051,297.0470352,375.4635158,-0.014207698,302.1611938,371.8246956,-0.017819414,294.1376495,371.2856141,-0.002456255,291.7092819,361.5622408,-0.008325364,291.3182373,355.7847629,-0.013470672,291.7594528,351.1420755,-0.017378708,300.1645203,370.2817876,-0.004654101,299.4517136,359.3409418,-0.008663987,299.6168747,352.85279,-0.012964615,300.0236435,347.9473605,-0.01648679,306.0850296,371.8537625,-0.008186918,307.6278305,361.8951262,-0.013068266,308.6516876,356.1746423,-0.017137889,309.1596451,351.5831274,-0.020399095,311.9739075,375.5904087,-0.012481742,315.5736237,369.8579561,-0.016783249,317.513443,366.0766917,-0.018509444,318.7139511,362.9468277,-0.01983965,four
133.4671783,174.5048218,2.44322E-07,150.0914612,160.3582191,-0.015860157,158.4822998,140.1125793,-0.020700112,144.2796021,122.2122688,-0.025594292,127.6822433,115.197773,-0.030106923,158.4303589,115.9455872,-0.000579091,166.4400024,96.5809021,-0.007340298,171.016922,84.16892624,-0.014519758,174.6264038,73.96263885,-0.020749247,143.624054,112.4425163,-0.00150595,141.3795166,87.48732948,-0.005533938,139.5209351,73.0687809,-0.010841907,137.9545135,61.52098274,-0.015442377,131.518631,115.2988358,-0.005812211,124.8180084,92.15830421,-0.013907623,122.6891327,78.41366386,-0.021285996,120.544632,67.30859184,-0.026546637,120.8192749,122.8107834,-0.012205864,110.4992905,106.6730461,-0.022439525,103.652298,97.32910538,-0.027900949,97.12722015,89.14851379,-0.031283312,four
274.1444321,326.7212524,1.09729E-07,266.803688,322.4433594,-0.005455538,263.1546021,315.5444031,-0.009890432,266.4079056,309.8969727,-0.014171498,270.5758209,306.4206238,-0.018553965,265.2990417,305.0211792,-0.008070879,261.4268188,296.1616211,-0.014602948,258.8839188,290.7250061,-0.01961484,257.1431808,285.7036743,-0.023431329,271.0422134,303.5462341,-0.011175193,268.6321106,293.2314453,-0.017799985,266.9604034,286.5494385,-0.023439839,265.748909,280.5233459,-0.027355352,276.9201279,304.6939697,-0.0147956,279.1113968,294.614502,-0.021884236,280.3177414,288.3830872,-0.026267767,281.2224884,283.0179138,-0.028868223,282.5272522,307.7475891,-0.018713424,284.9841156,299.6357422,-0.024254978,286.0619202,294.5415955,-0.025317945,286.8036575,289.9545288,-0.025714088,four
297.526062,247.2108353,2.16873E-07,283.3068008,241.6564901,-0.009334021,274.2545471,230.3429325,-0.012831774,275.9882813,218.460364,-0.01681086,282.8207703,212.2618799,-0.021022379,277.8899231,212.2908365,-0.004121526,270.1231842,197.8053701,-0.012294477,266.1512604,188.0863055,-0.019675829,263.8656235,180.0275361,-0.025419619,287.5442963,208.3067213,-0.007901882,283.6667633,190.8079041,-0.013485268,281.5827713,179.809429,-0.02092321,280.355896,171.5199395,-0.026408518,297.7238617,208.3785318,-0.013582044,297.9010849,191.781558,-0.022000201,297.391983,181.5881955,-0.031022286,296.9007797,173.909791,-0.037392657,308.0719757,211.8942657,-0.020220447,313.9512863,199.8523137,-0.028817037,317.190033,191.8855357,-0.033412497,319.782074,185.3266536,-0.036368474,four
121.9971085,220.4475403,2.84134E-07,133.3085175,214.5436859,-0.013497451,140.2322273,203.0458527,-0.019606885,134.7305832,193.9111328,-0.024440371,126.05373,191.0299835,-0.029182596,138.988369,184.0267181,-0.01171321,146.249279,170.4086761,-0.021259857,150.1376038,161.5735321,-0.030109016,152.7557602,154.4797058,-0.036370061,129.1781387,180.535965,-0.013146941,132.46875,163.696701,-0.018842151,134.2354889,153.4245453,-0.025439741,135.2139359,145.8580933,-0.030331917,119.7564926,181.3388062,-0.016213519,119.7051659,165.0617981,-0.022310825,120.3236504,155.4088135,-0.028754221,121.0880814,147.8630371,-0.033476528,110.2583313,186.1008759,-0.020543138,106.2948189,174.7839508,-0.026952241,104.5937462,167.7848663,-0.029095842,103.6411057,161.8751221,-0.030197881,four
121.7679749,196.6426392,8.56948E-08,125.5044708,194.1352692,-0.006612779,127.5520363,189.944397,-0.010360764,125.412838,186.2619019,-0.01372787,122.1674309,184.5506744,-0.017282622,127.7038193,182.6393433,-0.007026582,129.6759911,175.8976288,-0.012299316,131.072628,172.3526001,-0.016417222,132.1014519,169.6527252,-0.019185435,124.6331406,181.9990997,-0.007811088,125.5725632,174.3990479,-0.012050176,125.7862129,169.9814911,-0.015890334,125.8835907,166.6036987,-0.018672289,121.6104355,182.9078369,-0.009398974,122.4247513,176.3996582,-0.013465687,122.7669296,172.4278717,-0.017127534,123.1711006,169.1403046,-0.01976447,118.4892769,185.0183563,-0.011573257,117.6003342,180.8259735,-0.015521643,116.9265289,178.1809998,-0.017340511,116.3917351,175.7559357,-0.018527079,four
299.3058929,299.191925,1.25277E-07,286.7269135,298.5010376,-0.02372558,278.9363937,288.6357117,-0.037139952,286.4074173,277.632019,-0.047366381,296.732048,272.6525269,-0.057546791,274.563858,269.2697144,-0.033474658,262.3266907,257.4914551,-0.049206372,255.0164337,248.5678406,-0.061161671,250.0001907,240.5277405,-0.07116989,284.3375015,263.6300049,-0.033690944,277.8840179,243.4707794,-0.047018692,274.8779984,231.1201782,-0.056840334,272.9685059,220.5476685,-0.064889252,295.0879211,263.6654053,-0.035718083,294.4466858,243.7243805,-0.052571964,294.0179901,231.8210449,-0.065605268,293.6526489,220.8106689,-0.074848749,306.2160873,267.7728577,-0.039076675,312.5788422,255.0485229,-0.055788659,317.2339783,246.6365204,-0.06460432,320.7603836,238.2920074,-0.070943207,four
280.1142883,270.6086731,2.29502E-07,267.9918365,259.9285889,-0.014087281,263.4011765,245.8832245,-0.021711696,270.8843307,233.2798615,-0.0287164,279.0933609,225.0900574,-0.035420984,265.9966049,227.2462921,-0.010603058,260.2957306,209.6281891,-0.022250494,257.5571823,198.2904968,-0.032025125,256.206871,188.7256317,-0.039317749,276.9034424,224.7205353,-0.013129059,277.1769791,204.6170807,-0.022187298,278.0850906,191.9702454,-0.03100818,279.4391556,182.0296173,-0.037225444,287.2588806,227.0970917,-0.017833875,289.902626,208.585968,-0.027964978,291.3853683,197.6042023,-0.035907421,292.8576965,188.7936401,-0.041319039,297.1425705,232.6604004,-0.024012234,302.892952,219.6458282,-0.033205841,306.1606293,211.0951538,-0.036783032,308.5968018,203.8497925,-0.038782571,four
262.7728571,182.9302483,8.03187E-08,266.0015039,177.2924423,-0.005519289,264.6204792,170.5647011,-0.007694936,258.4252966,167.7536774,-0.009321991,253.2023904,167.7429543,-0.010909011,262.390163,161.7408028,-0.004063867,263.3335352,152.5609131,-0.007386783,263.8711714,147.4882851,-0.010226292,264.0940585,143.4549065,-0.012220576,257.4949109,162.3371086,-0.003864317,256.3787249,153.2077789,-0.006095948,255.8114111,147.9055481,-0.0083736,255.5747844,143.7733154,-0.010085502,253.6938615,165.2694397,-0.004444204,250.5803628,158.1038475,-0.007028811,248.8837544,153.3010941,-0.009689723,247.6878175,149.2231178,-0.01162229,250.8802528,169.7537613,-0.005506819,246.4994527,166.7197723,-0.008351651,243.7480489,164.4836311,-0.009830164,241.6161083,162.3277588,-0.01078866,four
67.96605492,214.21138,3.93294E-07,84.42790031,208.8739471,-0.020756662,93.40989876,193.9945526,-0.025329338,85.43478584,178.3979492,-0.027125763,73.56463623,171.8913727,-0.028721688,93.30023003,177.4757538,-0.010648562,101.0816917,161.6772308,-0.017606543,105.0873184,150.6936035,-0.025238125,107.6025696,140.6508636,-0.032493193,82.29354858,171.723053,-0.009376047,85.15156746,152.9727936,-0.015297742,87.49927139,140.3361359,-0.024957277,89.10039711,129.865799,-0.032656778,71.87794876,171.5053558,-0.010842744,71.35752296,152.5867615,-0.021379337,72.0785408,140.2132721,-0.035661899,72.4024086,130.019104,-0.045240894,61.26833725,175.6400909,-0.013925859,57.11749077,161.0735016,-0.027411886,54.60856247,151.4109802,-0.037593681,52.54852295,142.7088013,-0.044181142,four
288.0965881,356.0083618,2.34647E-07,275.1462021,346.5633545,-0.012522405,270.021904,330.5295715,-0.018547265,278.449379,318.2278442,-0.024822542,288.3660965,314.9992371,-0.031354669,266.4843979,313.340332,-0.008198228,257.4153671,295.8649597,-0.020171946,252.0170975,284.7247009,-0.030684216,248.1272736,275.6373291,-0.038539384,276.922348,309.9139709,-0.012180303,275.1467514,288.7446899,-0.022079047,273.8158035,275.1459656,-0.032329921,272.838501,264.3986816,-0.039371837,286.8812714,311.2269287,-0.01831926,288.1925812,292.6012268,-0.028549906,288.3442612,280.2694397,-0.038565248,288.249321,270.1812439,-0.045390543,295.9754791,315.5639038,-0.02595159,299.7992935,302.2389526,-0.034110233,301.4988327,292.9710083,-0.037595779,302.7801361,285.1210938,-0.040074926,four
285.6844711,333.4936218,2.01E-07,276.010437,328.6951294,-0.015578967,271.0588303,317.7262573,-0.025599021,279.6062622,309.2272339,-0.034869075,290.0304337,306.6523132,-0.04438711,269.4803009,296.7547302,-0.019413644,262.0247498,279.379364,-0.032392763,258.1672211,268.012085,-0.043032128,255.2328644,258.8067627,-0.051439211,278.148262,293.7831421,-0.022472845,273.8829117,274.5382385,-0.03358582,272.0018005,262.0767212,-0.044138845,270.5944748,252.2788544,-0.051938184,287.0430679,295.32901,-0.027049242,286.3796997,276.8083191,-0.038766261,286.3078995,265.5839539,-0.048996415,286.2982407,256.8215332,-0.056061983,296.2208405,300.3258972,-0.033040777,300.7222595,287.3520813,-0.044665474,304.0837326,278.7254639,-0.050470464,307.0862503,271.6747131,-0.054133762,four
114.6899185,319.1508789,2.45995E-07,127.8835831,312.5015259,-0.01868953,137.1575661,299.6178894,-0.026642106,135.4152603,287.3395996,-0.032995149,126.4235573,284.9940491,-0.039584037,127.9378624,279.295166,-0.018739603,131.6323357,263.7774353,-0.0305009,132.9118423,253.5303345,-0.040506009,133.113533,244.7544861,-0.048461001,116.736557,277.1947937,-0.020211857,115.2937775,258.4353027,-0.030761709,114.1260223,246.670517,-0.040153537,112.6510048,237.2762909,-0.047134828,106.8797951,279.8746948,-0.023599748,102.2423515,262.7398682,-0.035591885,99.80900574,251.6062927,-0.045728471,98.06352997,242.477005,-0.052683625,97.94960403,286.5240173,-0.028621286,89.15539169,275.0176392,-0.041744012,83.69013977,267.3917542,-0.048679963,79.40237045,260.2583923,-0.052988708,four
214.9747238,226.9179364,4.25398E-08,209.5651474,225.9959579,-0.011423723,205.9259491,221.9853781,-0.017977132,208.5018082,216.600033,-0.023619764,212.2329254,213.8160569,-0.028679879,203.2643738,210.7985323,-0.011158149,197.7278137,204.259877,-0.017703341,195.3404846,200.5445505,-0.022857124,193.9234543,197.604111,-0.026678002,207.5414886,208.3689153,-0.01065364,204.1401901,199.7003145,-0.015205633,203.0741043,194.852027,-0.019085793,202.8277817,191.5558526,-0.022195866,212.4889526,208.2398184,-0.011520115,211.0442963,200.1968115,-0.016377926,210.4953003,195.8227455,-0.020562107,210.0984421,192.5709997,-0.023914194,217.8208694,209.7399503,-0.013541759,219.2867889,204.8646631,-0.017771574,220.3139648,201.8114244,-0.020037875,221.2091904,199.5944563,-0.021793932,four
315.2451096,268.3432617,2.5037E-07,298.8985977,265.8672485,-0.017706834,286.4780731,255.4113464,-0.027700353,287.4895935,242.5567169,-0.036878102,296.0242996,234.6751251,-0.045767181,287.2770538,225.3325348,-0.012888742,279.5666656,209.0650177,-0.025840199,275.656105,197.8030396,-0.03806128,273.394043,188.4396362,-0.047986537,299.7612076,220.0683899,-0.016729513,295.2143326,199.7463074,-0.027189001,292.6679993,186.7337646,-0.039421003,290.9805679,175.7552338,-0.048774101,312.7858658,220.4283905,-0.023236167,313.8827362,200.6442871,-0.038061589,313.8006821,187.8094177,-0.052302085,313.7343521,177.1344757,-0.062345669,325.7847519,225.4024353,-0.031130139,333.8517609,211.9957733,-0.047422387,339.2973862,203.2239532,-0.056422457,343.8456573,195.3078461,-0.062063217,four
230.4677811,196.7841949,2.4264E-07,240.7451935,195.3298798,-0.012222319,249.4198608,189.6929474,-0.019790394,250.6387024,182.5978699,-0.026487624,247.2118835,177.3871155,-0.033940453,249.1620255,173.6842804,-0.020652518,255.5821381,161.6767578,-0.033687759,259.2342224,153.3012085,-0.042913478,261.2601471,146.082962,-0.048863173,241.4605637,170.7458191,-0.022807585,243.9090958,155.263092,-0.034535553,245.1245728,145.1004181,-0.043318968,245.4728394,136.9723969,-0.048899863,233.9861984,170.7660675,-0.025647404,234.3179626,156.4420624,-0.036128912,234.9756317,146.6872406,-0.043251395,235.3737946,138.8613281,-0.047363397,226.7744751,173.0928802,-0.029351795,225.9340668,162.0607758,-0.039233636,225.5376663,154.7076569,-0.043363243,225.3796463,148.41922,-0.045024455,four
71.18867683,330.9185181,8.67597E-08,79.21121407,326.7341003,-0.012334912,83.5791378,319.0166016,-0.016868068,80.95691299,311.2848206,-0.020292448,75.87973595,307.7557068,-0.023599135,88.47236824,306.9996338,-0.006702655,92.29460907,298.0117493,-0.013591458,94.12521744,292.4045105,-0.02087092,95.61135864,287.5441895,-0.026404709,82.81739616,304.7513733,-0.006119608,85.20692253,294.1318054,-0.010740037,85.70368767,288.1696777,-0.016509939,86.47828674,283.5306702,-0.02118445,76.85243225,305.3078308,-0.007215693,78.73467064,294.9770813,-0.012833001,79.32824135,289.5796814,-0.017431909,80.15933418,285.6574097,-0.020766448,70.18908119,308.1443481,-0.009592998,69.34455299,301.4320679,-0.015195578,68.66417885,297.2313843,-0.017417312,68.30053711,293.7375488,-0.018817237,four
261.0416336,311.6755066,1.89361E-07,249.6356049,306.0016785,-0.009020053,243.1031113,295.8216858,-0.013567573,246.8733673,285.8245544,-0.01796798,253.4688034,282.1255188,-0.022711046,239.7556686,288.2694092,-0.010853287,230.9587784,277.0911255,-0.019969366,225.9248657,269.4200134,-0.026660571,222.2613602,262.6606445,-0.03184627,247.5201187,284.3445129,-0.013823975,242.9727173,270.4172668,-0.021685423,240.4984818,260.8712463,-0.028759424,238.6278076,253.3209229,-0.033841245,255.6830978,283.8103333,-0.017966125,254.8592377,270.3880615,-0.027788727,254.2148438,261.3108826,-0.035894576,253.4972305,254.1690826,-0.040880851,263.5802307,285.563385,-0.02279328,266.3215714,274.717804,-0.032202143,267.3839722,266.8497925,-0.036793917,268.0076752,260.3395996,-0.039515063,four
71.69734955,366.817654,1.39537E-07,82.09544563,361.6887674,-0.010092336,88.17028999,352.1231859,-0.012690145,84.16834831,343.2392929,-0.014968871,77.55063057,340.3093554,-0.01721523,89.32400894,342.1919474,-0.00538834,96.88031387,333.1743832,-0.011251532,101.1201324,327.9284147,-0.016212165,104.3247643,323.5851899,-0.019986728,82.52192116,339.2310704,-0.0057867,85.24008751,327.4765137,-0.009644756,86.36028099,320.8416838,-0.012995114,87.04190826,316.1983044,-0.01576416,75.68086624,339.3750412,-0.007932812,74.32475853,328.526546,-0.013589298,73.50506973,322.0474928,-0.018491609,72.81702232,316.8425193,-0.022072969,68.95159149,341.8692394,-0.011196475,64.70152473,335.0137005,-0.017674441,61.46336174,331.1241272,-0.020645481,58.35127258,327.6799414,-0.022596557,four
143.2379265,174.0528717,2.27129E-07,149.9992676,169.3836365,-0.013541073,153.9906464,161.4323273,-0.020794455,150.9437828,153.028244,-0.026587514,145.3264046,148.2614441,-0.032338731,154.3789787,149.6174622,-0.017095178,161.0447845,138.4924469,-0.028353926,164.725193,131.5673828,-0.036996264,167.5831146,125.8275299,-0.042468235,147.8048515,146.7853851,-0.017128272,150.5437202,133.2483215,-0.025046783,151.1630402,124.48069,-0.031587332,151.4426422,117.8290558,-0.036145184,141.5144234,147.2630157,-0.018369993,141.5684967,135.264801,-0.025866719,141.5308113,127.8283768,-0.031665877,141.8082161,122.111496,-0.035637036,135.4572716,150.5322723,-0.020765614,131.9286118,142.6408081,-0.028164314,129.6875153,137.5676422,-0.031123828,128.124424,133.3628845,-0.032597572,four
146.0207062,195.5018921,6.96956E-08,149.9955711,192.3790894,-0.004167201,151.746666,187.6541748,-0.005394272,149.9549446,184.151123,-0.006640017,146.6132469,183.5582275,-0.008011832,153.1847878,182.436142,-0.002212492,156.3920174,177.6029816,-0.005087046,157.7494011,174.5274963,-0.007956927,158.5258942,171.9394989,-0.010244512,150.0160446,181.118866,-0.003202615,151.5246735,174.8709564,-0.005178952,152.0107155,171.3443604,-0.007537503,152.2629662,168.7497864,-0.009451482,146.8392677,181.3761749,-0.004928145,146.7614708,175.7959595,-0.00712349,146.5475349,172.4461365,-0.009962788,146.391758,169.6647949,-0.012221004,143.7452202,182.7566986,-0.007193358,142.3159904,179.0767517,-0.009568553,141.214222,176.7965851,-0.010936724,140.2109985,174.7732849,-0.012065844,four
220.1706161,207.8110046,8.44754E-08,213.8313904,205.0015869,-0.008179564,210.1357269,199.2895203,-0.013303607,209.6232605,194.5376892,-0.017534712,208.3771591,192.0938568,-0.022719698,210.6282806,189.0254669,-0.014706207,207.0837708,179.6305084,-0.020641521,205.4809341,174.5394592,-0.024913477,204.5763245,170.0444641,-0.028449884,217.1002121,186.4122772,-0.015796088,214.8678818,175.313797,-0.022693351,213.8935089,168.5497131,-0.028646294,213.5896454,162.7452393,-0.032992315,224.0516739,187.1695099,-0.017222151,224.751709,175.7676849,-0.025995655,224.7968445,168.6394501,-0.034243006,225.1224747,162.6379242,-0.039783109,230.8022461,189.8686676,-0.01856726,235.3196869,182.8348083,-0.02724121,237.7529297,178.2419281,-0.031923112,239.8718033,174.181488,-0.034732603,four
106.9096184,251.8092137,2.17126E-07,113.6660271,247.339788,-0.011187822,116.7356529,240.1703547,-0.016051056,112.9963303,232.5807742,-0.019531442,109.0926018,228.0216848,-0.022780579,119.1683922,230.8609814,-0.010335035,124.8218193,222.2627503,-0.018404404,127.5666275,216.2670873,-0.024881609,129.2581215,211.2341338,-0.029235469,113.6044693,228.423309,-0.009884466,116.7453346,217.6032293,-0.016021669,117.8099556,210.5634981,-0.021130653,118.4956284,204.8116879,-0.024517946,108.0533638,228.8552215,-0.01073449,108.6763229,219.2342133,-0.017774278,108.7909584,213.1247049,-0.02277958,108.9641762,208.0332715,-0.025739929,102.3373604,231.6793537,-0.012462892,99.61083984,225.1272057,-0.01981953,97.64842987,221.0484329,-0.022780798,96.03642654,217.1475016,-0.024063557,four
79.64172935,259.2260132,3.43982E-07,88.18041229,248.9962616,-0.016343983,90.36440277,235.2511444,-0.023818905,78.98347092,227.1235046,-0.029647792,68.00959396,225.0828247,-0.035074629,93.09877396,218.5380859,-0.013888827,101.1685066,201.4251251,-0.027034292,105.6587334,190.871048,-0.037692897,109.3795395,182.2521057,-0.044888407,82.58085823,217.0843658,-0.01488837,85.00460243,198.638092,-0.024312288,85.22008896,186.8229065,-0.032175582,85.53504181,177.7550812,-0.037872605,73.32666206,220.3427582,-0.0183654,66.60839653,204.3981476,-0.031369388,62.32697296,194.4299316,-0.040026858,59.07075119,186.3716888,-0.044848718,65.33797073,227.0466309,-0.022981046,55.84825516,216.173172,-0.035895526,50.13288116,209.7762604,-0.040742058,45.4679203,203.7179565,-0.042987317,four
240.2361832,321.4506836,-7.45254E-09,235.9683151,319.6345215,-0.008164466,234.047905,315.6429443,-0.013700452,236.2346649,311.3942871,-0.018861454,239.1607132,308.1473999,-0.023927893,231.4136124,304.1715393,-0.010365725,228.8489914,295.7701416,-0.01584702,227.6411362,291.5512085,-0.019826831,226.9096069,288.2016296,-0.022952344,235.6305084,302.9790649,-0.011323068,234.0968628,293.2807007,-0.015759157,233.5727921,288.197113,-0.019740738,233.43853,284.7737427,-0.023382723,240.3163605,304.3974915,-0.013147467,242.0799637,295.5150757,-0.019928029,243.0287704,290.8544006,-0.025720056,243.6031036,287.3227844,-0.030152306,244.7704239,307.6825562,-0.015312905,249.2615204,303.1529846,-0.02244349,251.7730179,300.1254272,-0.026456453,253.7694168,297.4292297,-0.029360881,four
323.5413513,188.9802246,1.03994E-07,310.1398926,181.2066078,-0.010164407,303.8461609,166.7856331,-0.014460664,311.2868652,154.5687447,-0.018299136,321.4334106,149.2449303,-0.022003574,305.458374,150.8125763,-0.00761843,298.8286133,134.5321655,-0.014885368,295.5748291,124.0514603,-0.020887954,293.4905396,115.610218,-0.025803184,315.8460693,147.565155,-0.009589974,314.5698853,128.915451,-0.016158618,314.0979614,117.0378571,-0.022420762,313.648407,108.1037521,-0.027094575,325.2513428,148.7106628,-0.013229317,328.5204468,131.0810165,-0.021819014,330.5074463,120.1503525,-0.029205687,331.6473083,111.6899414,-0.034184773,333.949707,152.9301796,-0.017750282,340.4314575,139.7290993,-0.026028579,344.3908691,131.3540382,-0.030237483,347.2009888,124.5827522,-0.033061028,four
99.34506226,287.9613037,2.23221E-07,108.1419868,283.2101135,-0.013796721,113.5247841,274.3858948,-0.020069471,109.4098663,265.6123352,-0.024840716,103.0400047,260.8420105,-0.029519485,117.243885,260.2685852,-0.013807529,123.5062294,248.9473114,-0.023012534,126.7906723,241.0852966,-0.030738473,128.8001633,234.6540985,-0.036382265,109.6031456,256.9936829,-0.01447483,112.392128,243.2652893,-0.021945655,113.3166389,234.1278687,-0.028887231,113.7040329,226.8418579,-0.033666085,102.0756111,257.5143433,-0.01660732,103.3051186,244.0655212,-0.02546671,103.8752289,235.584259,-0.033085611,104.2837944,228.8208923,-0.037977155,94.41335106,261.1578369,-0.019795313,89.78438759,251.6953125,-0.030091504,86.55797195,245.6244965,-0.035059892,83.93527222,240.3844604,-0.037498921,four
93.61094284,210.1182098,3.33131E-07,102.3080521,203.3681641,-0.017912287,105.1610641,192.2065582,-0.027094563,94.46329308,186.0067749,-0.033715434,84.11061859,186.2314911,-0.040832698,104.7498093,178.4598846,-0.02340503,109.6997452,163.9053192,-0.035689168,111.5738068,153.782959,-0.045091286,112.3189545,145.1178284,-0.05196749,94.45509338,176.7070618,-0.022700032,94.83845329,160.0134888,-0.032222904,94.00284576,149.1815643,-0.040350646,92.65108681,140.4882202,-0.046107478,85.98490334,178.9257507,-0.023256227,81.84236526,163.8915405,-0.033148136,78.94664955,154.194931,-0.04179443,76.14493561,146.3689575,-0.047452185,78.84327507,184.4677582,-0.025013687,72.10054207,174.5912781,-0.035036471,67.57089615,168.387558,-0.039777189,63.41130066,162.740387,-0.042481903,four
271.0072174,256.6683977,2.17386E-07,253.0993423,246.8730887,-0.018157205,242.5602264,229.719122,-0.026169064,249.7181854,213.201744,-0.033613753,260.9328918,206.1618582,-0.040565312,244.2779617,203.1643476,-0.009817764,235.9398651,182.2305855,-0.02040538,232.142807,168.8797724,-0.030964464,230.0565033,157.718038,-0.040461209,258.3051682,198.7004458,-0.013498446,253.9230194,174.2470489,-0.021990277,252.7718353,159.159561,-0.032738935,252.5524063,147.6086564,-0.041679043,272.1735535,200.6146494,-0.02018765,273.6663666,177.920623,-0.032740563,275.1780396,164.2273408,-0.045584224,276.364151,153.190163,-0.055380907,285.9018402,206.7705588,-0.028826259,293.0409393,191.3512485,-0.042370416,297.2917099,181.0037856,-0.050253768,300.7429962,171.9650458,-0.056208014,four
133.9646601,200.4965973,3.05145E-07,148.6725566,194.7387085,-0.015600216,157.8221014,180.7189751,-0.021503983,157.9347502,165.6425514,-0.025729356,155.4244802,154.3586769,-0.029326944,157.4530574,157.6914597,-0.012617081,169.2293587,141.703228,-0.023776578,176.4780975,130.8126984,-0.032959517,181.7197777,121.7433014,-0.039043508,146.3383337,152.3074722,-0.012773157,152.8698481,130.9375534,-0.021511009,156.7553566,117.4801941,-0.028834585,159.8051592,106.583107,-0.033556912,134.9733978,152.2044067,-0.015049681,138.4933344,132.0215149,-0.024807161,141.185271,119.1595001,-0.032134179,143.632691,108.5850906,-0.036453869,122.7562782,157.0485191,-0.018676922,119.9546624,141.9160995,-0.028704274,118.5963891,131.6136131,-0.032994978,117.7765823,121.9951515,-0.034875896,four
169.515049,312.5428467,2.08232E-07,154.8090134,302.1380005,-0.013087171,148.3864403,285.0131531,-0.017084984,159.1405563,273.8680115,-0.02143628,171.5217476,274.8964844,-0.026192736,153.1312981,263.5884399,-0.002603103,146.4721184,246.6531982,-0.009586236,142.8736267,235.5120392,-0.018132208,140.4703674,226.1915436,-0.02619911,164.5513573,261.4672546,-0.006381125,164.6694489,240.7348785,-0.011615857,164.9537659,227.6069031,-0.019950345,165.4943161,217.4577942,-0.026918383,174.797596,264.5741577,-0.01285263,178.1361465,246.7401733,-0.021009138,179.158699,235.4336243,-0.031371046,180.011467,226.3154907,-0.039206762,184.074646,271.0657654,-0.021221839,190.7770844,258.4523621,-0.029095789,194.844841,250.2947845,-0.033834562,198.4270477,243.4495087,-0.037917271,four
136.5638275,165.8581696,1.21636E-07,142.7554169,162.5011139,-0.011034301,145.4594421,155.6771965,-0.015809961,142.3244781,147.5537338,-0.019044464,138.8737488,141.3194733,-0.021839885,147.567627,143.0083008,-0.009345058,152.6777954,134.0381584,-0.015879933,155.4902039,128.0266342,-0.021437615,157.5821075,123.068264,-0.025255773,142.1829224,139.9610481,-0.008113042,144.9944916,128.7478752,-0.012946283,146.4067993,121.8524551,-0.017146762,147.8071136,116.2495079,-0.020230277,136.5581207,139.8959084,-0.008295738,136.6370239,129.1138916,-0.014105999,136.9116516,122.3572083,-0.018564073,137.6521606,116.9212074,-0.02147885,130.7082214,142.3117104,-0.009407663,126.2870636,134.6654663,-0.015593861,123.5824356,129.6194,-0.018856065,121.7758179,125.1325378,-0.020808678,four
237.1773605,337.6806335,1.21519E-07,228.2070465,333.0444336,-0.011491346,224.0669861,323.6459351,-0.017282302,229.6351547,315.4571533,-0.022302536,236.3653564,311.1809387,-0.026886687,225.8914719,308.0108337,-0.009466774,224.8758774,295.0944824,-0.018077344,225.072052,286.7542114,-0.025445975,225.5304565,279.9259644,-0.031175615,232.9205246,306.535553,-0.010780343,232.7143021,292.7940674,-0.018180138,232.9232712,283.9664612,-0.025239335,233.0284653,276.4857483,-0.03047367,239.5481186,307.7505493,-0.01368901,240.4783401,294.8259277,-0.021211768,240.5482864,286.7295227,-0.027529066,240.4443283,279.9911499,-0.031941369,246.1321793,311.2972107,-0.017834689,249.2719345,301.3843994,-0.024992475,251.1722717,294.9071655,-0.029094724,252.5642166,289.3025513,-0.031761825,four
